index,prcp1,prcp2,prcp3,prcp4,prcp5,prcp6,prcp7,prcp8,evi1,evi2,evi3,evi4,evi5,evi6,evi7,evi8,lai1,lai2,lai3,lai4,lai5,lai6,lai7,lai8,fpar1,fpar2,fpar3,fpar4,fpar5,fpar6,fpar7,fpar8,lst_d1,lst_d2,lst_d3,lst_d4,lst_d5,lst_d6,lst_d7,lst_d8,lst_n1,lst_n2,lst_n3,lst_n4,lst_n5,lst_n6,lst_n7,lst_n8,dayl1,dayl2,dayl3,dayl4,dayl5,dayl6,dayl7,dayl8,srad1,srad2,srad3,srad4,srad5,srad6,srad7,srad8,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,ssm1,ssm2,ssm3,ssm4,ssm5,ssm6,ssm7,ssm8,bulk,sand,silt,clay,cec,ph,n,yield,state,county,year
781,160.6455827,78.58601943,191.151214,101.2159225,172.4278644,37.5416019,130.946602,47.45645629,0.297792812,0.370018107,0.444471219,0.523703731,0.453166084,0.37787433,0.251328226,0.211982467,10.69522381,13.16961874,17.71999838,24.82387052,21.71253832,17.74244875,8.580221833,4.722175892,45.09321414,49.39956323,57.40582119,68.28210964,65.00636361,64.69399651,46.03034281,36.79549865,14815.92969,15045.00287,15114.19002,15068.20048,15008.98626,14910.50543,14784.72469,14463.21324,14183.84299,14525.45752,14651.97459,14676.34277,14615.06302,14406.57061,14195.67136,13926.45896,48972.49999,51315.21067,51691.57799,49942.78257,46737.62146,42922.35056,39150.32236,36097.73911,377.7602179,397.5684224,378.5229662,364.3113396,347.7111109,349.3267733,288.6805716,245.203752,22.19583995,28.20456463,31.19256269,31.72670352,30.0570118,25.26932152,21.60178667,17.40550487,9.722380681,16.29449653,19.69578119,20.6394723,19.3015415,13.37553505,8.241961827,3.741998417,22.13706111,16.50986198,11.78491845,8.124592645,9.183366414,8.69923139,9.541232992,12.86522091,151.5759181,200.0597172,533.8242555,266.1104164,112.1499311,54.3356399,1140.882308,1026,tennessee,carroll,2020
782,106.8088887,132.2088897,191.1723672,51.38790367,146.3353247,67.57528206,84.11163469,40.95874212,0.318176074,0.363452469,0.418058452,0.507861141,0.443840491,0.362139547,0.269937843,0.245818668,12.13664968,15.0541365,19.24231373,24.20326692,20.05728178,17.88724397,9.280550411,6.38702593,46.18819047,51.20792699,58.14998332,66.72588662,60.42070558,62.39617287,47.49283368,44.94297972,14800.79808,15090.79585,15137.47914,15092.05165,15047.13925,14895.5254,14784.09647,14510.27002,14201.28327,14540.52869,14677.47326,14668.14994,14617.44921,14398.23728,14190.37992,13923.75979,48859.96483,51154.97488,51523.50365,49810.70293,46669.22285,42927.69171,39228.74196,36237.13279,386.4001262,393.636883,379.7978883,376.9298042,343.9823537,347.5956981,299.7536995,253.4264272,22.80844737,28.68890225,31.66836699,32.36829567,30.72126031,25.70666487,22.39670866,18.12759202,9.947684603,16.31055973,19.98297165,20.79274945,19.66399897,13.92794082,8.8796644,3.84775631,20.29367902,12.64496189,6.988192587,3.902859987,5.237432503,5.317046203,5.581842315,7.39046614,153.5143092,163.5784483,541.2402508,295.186807,118.6880283,52.85123543,1059.809092,1065,tennessee,chester,2020
783,139.3259133,61.03447512,123.6648706,52.31197962,141.9889776,35.52181391,122.8326378,32.53146496,0.225256421,0.259401748,0.396165664,0.54091772,0.476769307,0.356200376,0.223733297,0.22410109,6.650838856,6.958919197,11.66062958,20.01233953,17.55799776,13.48911588,5.996423459,4.596395458,34.06243772,34.3780131,46.6123405,64.58570059,60.97164689,57.08871321,38.01873487,37.57284282,14891.791,15196.79586,15336.64454,15158.32167,15084.69854,14983.81061,14895.5816,14551.10765,14237.43709,14571.94444,14683.08853,14712.35831,14667.84126,14411.31779,14170.46682,13946.27295,48936.00735,51263.2357,51637.05668,49899.94714,46715.44541,42924.08204,39175.74881,36142.94789,376.1870232,393.3506429,380.401834,374.7135038,348.6151012,347.8194714,294.1216456,252.6549622,22.33616537,28.42311658,31.62262524,32.01212165,30.40655187,25.65106481,21.73121745,17.6993394,10.30431144,16.80226127,20.36493825,21.04346661,19.62533012,13.96846627,8.686481883,4.185144169,22.33825427,17.9255389,11.51946181,5.958197207,7.550850796,7.712708951,10.02202268,13.61931334,154.0680402,89.74244473,591.820063,318.4380966,131.7692639,57.83436907,1123.629844,1049,tennessee,crockett,2020
784,143.7638072,58.31808853,134.2489698,50.15532477,158.7056026,23.02015116,139.6600946,37.91173141,0.205638942,0.213819822,0.351244024,0.524567589,0.4893538,0.38077689,0.205125136,0.188341417,5.922027847,6.257813721,10.33309155,19.36740668,18.2912913,14.93764548,5.638907392,3.342304831,30.72061162,31.5231932,43.20371171,63.79615936,62.26819133,60.35526953,35.54679214,30.33062278,14872.2951,15201.27116,15400.30658,15190.9012,14978.5585,14885.30811,14806.19603,14504.95837,14307.64127,14594.41911,14733.08895,14710.77124,14657.11164,14420.01339,14151.59207,13990.89162,48968.51858,51309.53896,51685.62789,49938.10858,46735.20245,42922.53937,39153.09533,36102.67162,373.6678637,392.2114308,379.1767731,377.9239985,348.6041431,346.1151961,290.1146115,249.3859223,22.28298309,28.47815115,31.67561335,31.98515531,30.37769228,25.72218992,21.58708867,17.67673242,10.65283776,17.15642783,20.69683965,21.30916742,19.7374424,14.14477086,8.812591032,4.603756932,22.720853,20.16427519,14.09328449,8.111395519,9.692012108,9.636713702,12.94173808,18.29118405,155.6657174,111.2921876,577.7765418,309.7191147,159.2808868,60.5742322,1181.800399,1012,tennessee,dyer,2020
785,91.82675386,104.8239074,58.06922145,88.64347129,115.4615792,83.08963046,102.8680523,42.1222798,0.282228105,0.34585563,0.439345458,0.514779758,0.444760576,0.346993713,0.256255235,0.245569192,9.639732912,11.60912869,16.1431706,22.80498175,19.23097229,14.32742432,7.922603124,5.784807089,42.63730443,46.86136777,55.23001131,67.2866304,62.13677456,58.81481899,45.43455889,43.13812973,14819.70383,15104.60134,15195.19789,15131.563,15088.45001,14946.18044,14793.75583,14520.18848,14259.71633,14586.17056,14686.95238,14716.86711,14643.89585,14434.22347,14213.43497,13953.68215,48822.29131,51101.36206,51467.27464,49766.49487,46646.31732,42929.48159,39255.00331,36283.78471,390.9091504,393.7867241,377.1112445,373.7204456,348.5481458,342.4600382,301.0108253,256.2977796,23.08981416,29.00398972,32.01979417,32.60113021,31.1793846,26.10592889,22.22377089,18.25568149,10.77427448,17.01318942,20.86424112,21.50604784,20.19650802,14.69084354,9.305888527,4.503854552,21.20780653,16.29965575,9.854087344,4.177955838,5.813856112,7.931325051,10.90525696,13.46159345,149.8793908,70.46190912,676.3199393,252.7688306,116.029456,54.69090274,1120.944024,988,tennessee,fayette,2020
786,144.6575392,67.01114786,143.7678795,56.4441235,162.777633,30.32959692,132.489565,40.46591977,0.259822105,0.300236888,0.41229353,0.542918115,0.472395552,0.372404044,0.230468752,0.215081432,8.05952952,8.718250251,13.40595896,22.38994198,19.83357025,14.91978327,6.705554305,4.585212875,38.96967177,40.52247222,50.63215797,67.28398063,64.04477909,60.75196061,40.43033658,37.26957625,14835.84266,15150.36495,15265.98594,15131.36723,15045.11849,14928.76923,14811.96875,14495.68656,14182.10763,14552.71583,14671.05291,14688.3956,14627.95074,14409.86514,14190.46516,13959.05258,48956.45244,51292.35359,51667.60055,49923.94517,46727.86983,42923.11197,39161.50304,36117.62014,375.0020299,393.9789037,381.6392622,378.2857245,349.804404,350.608774,292.5199726,249.8440318,22.1854516,28.26971667,31.45587833,31.85392441,30.2295929,25.49141897,21.59070259,17.49728746,9.971320026,16.54440909,20.04240154,20.77991321,19.33668772,13.58099404,8.282935816,3.804144736,22.5723289,18.6263798,12.67495786,8.070444035,9.157487707,8.469526171,10.30672194,13.91627652,154.0229572,97.5298271,613.4374898,289.0290405,130.6527215,56.16864971,1135.264789,1007,tennessee,gibson,2020
787,88.31797351,138.4546845,109.7114495,76.63047756,109.4269615,84.20587615,103.8501378,44.52363153,0.303583141,0.347246998,0.438769413,0.525537323,0.446937288,0.362176386,0.260446799,0.237025471,11.07826749,13.64905698,18.5121211,24.89613021,20.01432354,16.00933457,8.907408458,5.890197394,44.3542347,49.3213631,57.38462492,67.42807814,60.05784611,60.41612532,46.51623478,42.24395689,14851.92099,15116.95769,15143.04961,15086.7073,15080.82471,14911.36332,14794.11063,14527.06614,14220.07051,14571.27229,14642.02005,14682.02624,14619.99367,14422.35392,14226.59927,13958.13416,48814.53582,51090.32813,51455.70273,49757.39505,46641.60086,42929.84982,39260.40999,36293.38696,391.3080858,391.2368565,382.4858273,377.3203563,349.19225,343.041058,298.902698,256.3847378,22.85502409,28.67277179,31.72531951,32.39726554,30.95443602,25.84386042,22.20954863,18.14686496,10.08992255,16.31217165,20.15738619,20.85793772,19.67769498,14.14750487,8.973296262,3.929098263,19.806605,12.42308201,7.238494605,3.449834001,4.962189423,6.318364586,7.172948152,8.217115165,151.5935374,115.5811551,604.5748092,279.8500618,111.5410889,53.31536454,1081.906043,1085,tennessee,hardeman,2020
788,131.2805072,65.40906446,65.90865279,72.72308885,130.8950956,66.90586785,100.7608445,36.17323427,0.23115608,0.285447049,0.429408106,0.559507895,0.480345701,0.355742632,0.237352382,0.229017788,6.864120199,7.941959449,13.80320908,22.83257575,18.97208802,14.00207224,6.594472512,4.937791955,34.39248585,37.28782814,51.06528677,68.04204879,62.56959027,58.19001375,40.21970158,39.26639381,14906.802,15196.99955,15249.64701,15138.43581,15089.33533,14963.16132,14861.22286,14548.93165,14194.52632,14583.61393,14650.91625,14663.57374,14633.32939,14426.54673,14199.76664,13955.95382,48892.03784,51200.63167,51571.39135,49848.34257,46688.71982,42926.1689,39206.38953,36197.4101,384.3740705,394.315831,379.9210603,372.6804118,349.2593369,345.136458,297.1465168,254.2930783,22.6805002,28.72280803,31.85781145,32.3075799,30.76086907,25.89420821,22.02110514,18.0225976,10.59531108,16.97461918,20.66013216,21.30187097,19.92254032,14.30790243,9.034323908,4.472616449,22.13702928,18.49750865,11.90022093,6.022822064,8.337609877,9.981535887,11.65885582,14.83466973,151.9206505,69.76176663,634.5489408,295.2172219,130.2505756,56.5882357,1114.189934,1047,tennessee,haywood,2020
789,130.5974352,59.37038456,85.13618962,56.10911371,142.4692637,44.96358049,101.8130349,41.3927559,0.211467551,0.232158654,0.382306253,0.553749557,0.500014857,0.374940609,0.213710913,0.194417368,6.171965475,6.868639231,11.95804588,21.7726203,19.6379313,15.42256847,5.740649006,3.725408058,31.27564982,33.38749818,47.04384301,67.10288004,64.18380423,61.09397353,35.61352113,32.45768597,14831.89652,15145.52556,15235.83295,15129.70251,14958.90725,14885.77215,14767.98958,14494.79038,14283.48284,14566.24551,14719.911,14711.83457,14647.86153,14420.48453,14161.57431,14007.8295,48923.73669,51245.76349,51618.72956,49885.54509,46707.98729,42924.6644,39184.29939,36158.14749,381.4735989,393.4577997,376.0714932,372.0501737,350.7402388,344.5924246,294.3240362,249.6378745,22.66793678,28.84371699,31.92738,32.33343426,30.7793483,26.00849339,21.95024449,18.04874101,11.02235033,17.39928759,21.03087955,21.62676467,20.0716569,14.48938214,9.168087847,4.983184167,22.51289624,20.14037609,13.59556951,6.105894927,8.01340336,8.049324791,11.01179465,15.01681037,154.5147098,118.9912048,564.1927072,315.4386124,152.4507367,60.11057311,1165.684262,1060,tennessee,lauderdale,2020
790,134.0353374,75.3215208,144.3098797,53.96142506,149.3750242,55.50639163,91.95402695,52.75650249,0.301608982,0.363368388,0.446977028,0.510278107,0.439489262,0.355196227,0.255670498,0.224277329,10.71070098,12.87097844,17.79520646,23.01913257,20.08741839,15.5362956,8.215032546,5.546448272,45.1894146,49.4302694,57.60669359,66.08669047,62.80980842,60.87967501,45.35947553,41.21175815,14815.42642,15074.70006,15132.72709,15064.51196,15043.13105,14934.09046,14833.4484,14523.68256,14183.17382,14521.5909,14690.86138,14688.11555,14646.87668,14427.72337,14207.15793,13938.80851,48896.94478,51207.61733,51578.7185,49854.10161,46691.70266,42925.93597,39202.9697,36191.33249,381.0103985,396.0077883,384.8274177,378.0661659,348.7782649,351.405116,297.7234092,251.869273,22.49512292,28.46496636,31.5778866,32.11100405,30.49060181,25.59651066,21.99285721,17.77300072,9.873304794,16.27843801,19.87808967,20.64451121,19.40286892,13.62731531,8.400859994,3.550730825,21.37011945,14.85046961,8.295857292,4.231452773,5.701580132,5.584753113,6.187625413,8.416560241,152.2581114,135.3888808,573.021904,289.5335582,115.5465726,53.58284637,1088.096892,1118,tennessee,madison,2020
791,7.45584005,1.926930523,56.20116746,46.42415613,12.30212663,1.301227384,17.04257086,6.991754806,0.158109554,0.149465897,0.163197331,0.205868832,0.224949813,0.204184134,0.173865951,0.134355252,3.889946198,3.399378846,3.928498776,5.639247821,6.341940515,5.267600349,3.611692413,2.488272741,19.89852834,17.77644113,19.96869995,27.02902502,30.87131613,28.93800306,23.74302123,20.08529172,15588.24,15843.36099,15882.95683,15802.98748,15762.37828,15535.57368,15157.4827,14733.46678,14198.08687,14468.02663,14644.81547,14669.80815,14578.04063,14326.11541,14058.95753,13795.87653,48550.32858,50714.7343,51061.85689,49447.48415,46480.85006,42942.41138,39444.6779,36620.37737,515.1717339,503.7318054,471.6080653,447.3382795,446.8808537,444.129462,370.4826352,296.2112649,28.6754311,32.45299336,35.50415638,35.6480639,33.38091799,29.02228426,24.10291099,18.4546246,8.053338898,13.18905616,17.79426281,18.79011343,15.81600642,8.818887242,3.461823634,0.272152332,2.337167528,2.407955498,2.729188382,2.900459892,2.464724105,2.416194228,3.644664139,4.126311517,158.4145782,558.1574215,201.365698,240.4761977,121.2786915,77.41854842,636.0215877,569,texas,bailey,2020
792,74.50830341,138.4161189,54.4530924,156.5276635,24.43547186,128.2567608,21.73818437,55.59811935,0.276217332,0.392302313,0.432964528,0.36689048,0.286610819,0.261451748,0.217895255,0.16457082,9.366908087,17.4599518,16.54030971,14.22686053,9.358357873,8.116175684,6.072033961,3.835036133,38.25058174,53.6371903,52.80701963,49.18510241,38.92145387,37.90329642,32.78464383,26.37359594,15548.02394,15291.25528,15328.20928,15387.65923,15505.16675,15326.98671,15315.73424,15093.47814,14612.7575,14771.76769,14797.04404,14858.04856,14865.79524,14691.50237,14549.08169,14329.26611,47448.69004,49155.17628,49427.82034,48157.29291,45808.79331,42995.0124,40214.67262,37980.80415,444.7575604,372.953581,383.5226082,386.9514297,375.0262361,353.1123394,348.2060502,299.2965314,31.17717227,32.0363689,33.9136665,34.9760452,35.23090514,31.26535109,29.1729251,25.77427691,18.69404892,21.60622695,23.86713887,24.0229323,23.76805227,20.07989538,16.09982087,12.67797859,5.727881078,9.8735604,5.084608792,7.21057127,4.756249078,6.235369094,3.13608978,4.049547132,172.6395245,435.4414951,224.1283522,339.6254882,232.0230487,74.70200388,952.1837656,1031,texas,bee,2020
793,86.85705651,40.56158456,44.57796148,20.00872967,193.8158909,57.28531396,31.7635469,21.61935391,0.32062273,0.361058821,0.333827749,0.307660459,0.233048156,0.230864357,0.235542722,0.182418853,13.51944082,14.00580583,12.16565396,9.889517725,7.090185943,7.93736896,7.048918049,4.418324868,49.73058991,49.43009694,44.84246696,39.35613744,32.10340812,36.19370805,36.24366858,29.87043331,15200.48544,15341.11082,15447.75364,15609.6952,15639.83188,15318.09144,15189.53446,14897.94128,14436.33656,14681.57868,14804.17531,14860.99422,14858.41014,14583.75113,14407.45355,14158.64418,47970.40559,49892.52833,50200.14056,48767.9243,46127.40642,42970.05855,39849.70148,37337.09473,433.7617413,406.9467786,385.3709935,424.9999067,399.6804295,354.9448261,337.9710717,288.51582,28.62903865,31.95795781,34.50858674,36.32933159,35.58243799,29.6586851,26.82688055,22.76572542,15.46756021,19.74953692,23.16550925,23.82567456,22.63141634,17.65873771,12.89075883,8.636085792,12.94757527,8.862433971,4.127150904,2.354343975,4.83804502,6.39731927,3.374063915,3.010738242,174.4325442,118.5603274,442.8784917,438.575573,346.9386207,76.25316677,1042.125495,746,texas,bell,2020
794,27.6132365,33.03565224,38.65307303,49.63621222,36.60310838,2.230329108,38.20506219,5.419680675,0.182785698,0.166106868,0.176644817,0.211679913,0.232657605,0.20903681,0.161274037,0.138312438,4.612745001,3.849133887,4.348231582,6.230470212,6.883640294,5.710813021,3.641608013,2.596527375,23.15897826,19.66813771,21.69856135,28.85572738,32.1110724,30.12690512,23.32814392,20.43147748,15503.69235,15666.70643,15839.10323,15889.6771,15723.63083,15506.02328,15202.60655,14761.92727,14290.03402,14546.48641,14750.85614,14791.12574,14669.39476,14385.12313,14171.75061,13872.92361,48633.94243,50833.52534,51186.40588,49545.53917,46531.74345,42938.43361,39386.34378,36516.92812,468.2067104,446.465282,455.0931734,429.9157279,419.3074169,413.8197902,335.2840777,276.6813489,27.98269796,31.80003489,36.02248542,36.24814314,33.63071067,28.93050607,23.23132702,18.35857603,9.890449967,15.17535323,19.8125035,20.4786952,17.74914168,11.39142009,5.629231743,2.434248108,2.654563586,2.83994615,2.169640301,2.187868957,3.047118672,2.912867592,4.447083707,4.895422859,160.3902784,320.0282256,351.5247334,328.0051616,173.518166,76.66683538,827.3252358,748,texas,briscoe,2020
795,95.17947922,69.86044154,92.97084059,66.2963851,77.19419625,96.41749615,16.80390975,37.62202255,0.25818362,0.344746894,0.381084212,0.424409854,0.336570976,0.283532166,0.215052985,0.138491441,7.991110328,10.45594116,12.7111675,13.16155689,10.08324782,8.454853255,5.896670186,3.078845275,36.30250066,43.55953161,49.32643711,50.56717773,43.48842736,39.43449504,33.58783703,22.74747249,15314.38159,15293.18456,15388.92464,15442.43608,15467.20834,15233.10194,15168.72501,14954.1304,14408.17087,14679.19016,14812.02878,14833.82264,14810.271,14615.53192,14392.73868,14171.07617,47871.29505,49752.29189,50053.22094,48651.8723,46066.92411,42974.79355,39918.99329,37459.45537,424.6120997,395.1614361,362.3075762,387.531908,369.2798081,339.17413,339.8326969,287.4713845,29.07030095,31.95892165,34.11634292,35.73243961,35.46139519,30.21260393,27.70366748,24.00788744,16.07320327,20.23507853,23.55545053,24.25495653,23.22801775,18.73097048,13.96177836,9.276209795,12.70661775,10.7754984,5.771629324,3.974778088,4.985920383,8.662054965,4.788460719,4.419047575,172.8353022,148.7588942,432.4041992,418.8227334,299.7706148,72.66856692,1118.21113,986,texas,burleson,2020
796,157.950573,85.68036536,82.17062828,24.63927428,72.35405731,74.06624024,5.569605749,30.96750843,0.309009703,0.365866214,0.3854792,0.340849078,0.262850572,0.250041807,0.232207499,0.164526065,13.20892913,16.80969178,15.05931976,10.71738671,7.683847712,8.760621252,6.454271787,3.668800416,49.19104424,54.23262389,51.66336426,42.17253612,34.49612336,38.55365255,33.82459741,26.0942415,15310.98475,15347.46866,15303.71572,15550.92663,15589.06142,15343.55176,15241.33091,14985.20726,14438.14365,14757.20698,14797.50833,14833.07583,14845.65441,14605.35004,14421.98019,14260.80015,47750.0229,49580.80459,49873.58329,48509.90387,45992.88872,42980.5909,40003.80601,37609.12638,440.4267494,395.3006097,384.8595435,414.0243771,377.2550944,358.5992849,350.6157596,297.9477505,30.2312095,32.39524747,35.19992292,37.13765341,36.01945793,30.2869645,28.26758528,24.2595054,16.01946443,20.04047757,23.45317315,23.8316472,22.98413529,18.18145532,13.99111242,9.796210652,10.97880669,11.36759621,5.592673629,2.939218079,4.098829863,6.462306076,3.585988891,3.567325588,175.8664838,159.7849603,437.4642624,402.771494,304.8827959,73.30325761,999.9962219,715,texas,caldwell,2020
797,106.8576412,100.4816068,78.14901665,143.4352192,39.29498911,97.68342366,35.79524843,113.8638669,0.282644062,0.370140039,0.412443902,0.370982201,0.278842203,0.204843703,0.177866637,0.135464467,9.065427496,14.46091899,14.12066927,13.25455536,8.21527934,5.163725378,4.079099812,2.60434586,39.70632335,51.20630051,50.70181928,49.6890011,36.90839585,26.956504,24.82775454,19.63066721,15331.36662,15231.20949,15347.3047,15298.67529,15401.16626,15331.89366,15239.08502,15019.2844,14595.58392,14739.34809,14811.68124,14839.35076,14834.3074,14662.1749,14575.52515,14351.04174,47511.18762,49243.39855,49520.20583,48230.40942,45846.99081,42992.0193,40170.92432,37903.74204,427.2005077,371.6107432,345.7306932,370.2191187,370.4094077,352.0438413,336.6606449,289.6605912,29.61782812,31.57659897,33.06296782,33.80252032,34.30186512,30.66787489,28.23660979,25.05790743,19.13216248,22.02354941,24.99924784,24.92635673,24.57841875,20.53965859,16.50634873,13.02863584,17.1389272,18.09935279,16.85044507,18.28733659,16.00725421,15.91362453,14.09017874,14.31537075,176.596275,261.1080293,325.2541447,401.0765473,289.9430822,69.92104945,1256.475698,1071,texas,calhoun,2020
798,43.93482401,99.11859131,80.32813748,284.500859,87.03895377,61.90144557,1.844860376,10.09775252,0.254771223,0.295009661,0.355051768,0.282570256,0.276295095,0.259465326,0.223466967,0.167635352,7.851431411,10.29160573,11.28562606,9.111016236,8.538251092,7.649704498,5.742210008,3.777351126,34.8782878,40.26768844,43.82303219,37.82744345,37.03059396,35.86165427,31.30191103,24.31188364,15469.0894,15294.52167,15301.70995,15386.9568,15412.74235,15319.6991,15315.1441,15141.90938,14721.14532,14760.14197,14827.30726,14908.1723,14860.89648,14702.56695,14676.59684,14477.45846,47087.0687,48645.23406,48893.92313,47734.39703,45587.62866,43012.34846,40467.94738,38426.45603,462.2151787,389.9323648,383.0661901,373.2311673,379.3767326,367.0703854,353.234985,307.0124734,32.28321144,32.66176086,34.27177154,34.23532916,34.5342696,31.77956378,30.36633315,27.6008725,22.09917859,23.41035163,25.05642868,25.12025271,24.68571186,21.46483659,18.82605625,15.75480977,5.95555261,9.964884424,7.896156498,12.35479319,9.214032633,6.153057146,4.544273,4.181586466,164.9421559,343.9644071,301.7876367,346.080519,192.154693,77.4388232,1067.87701,894,texas,cameron,2020
799,9.672071899,26.39456131,82.12597705,50.47746347,59.21287778,5.606081653,50.32607215,10.44647087,0.188298308,0.176551827,0.210599469,0.297644834,0.334489823,0.285030542,0.196978644,0.150169656,5.28012501,4.46792788,6.198079543,10.98771775,12.91241588,9.251727009,5.002803806,3.015956785,25.13014176,21.84396823,27.39549887,41.17705697,47.45253266,42.51658327,29.4528344,22.82079619,15356.30647,15624.3037,15640.69819,15626.6464,15457.47195,15275.37732,15039.37943,14599.75669,14228.84773,14486.76441,14651.59997,14673.13992,14568.82082,14293.81078,14088.65638,13801.11216,48829.26417,51111.28421,51477.68098,49774.67706,46650.5571,42929.15034,39250.14241,36275.15025,482.4703779,471.1508535,450.0568009,423.2566872,404.2069837,400.6494674,332.66302,269.5697373,26.15156062,31.14264941,35.18720941,35.20138342,32.77992497,28.20746419,22.16878561,16.83708691,8.946700566,14.53074385,19.08260341,19.54687725,17.26479831,11.45659094,5.130012063,1.547624358,2.627611235,3.154391586,2.964567096,3.217244362,3.137081732,2.636547209,4.778141616,6.242733838,161.999947,187.655471,443.0005973,368.3755722,211.8274563,76.25969301,957.1716176,1007,texas,carson,2020
800,9.811248718,10.9885403,25.30243058,39.39656513,14.61623936,1.202469647,19.45636512,10.14283756,0.215571348,0.177847705,0.224525751,0.292767433,0.283432284,0.217275555,0.172457107,0.154937304,5.51400335,3.961432779,5.76279455,8.546450206,7.994759864,5.448808312,3.468001738,2.998846462,27.94431348,21.50764091,28.36023571,38.48480926,38.02006442,31.3128337,24.52516824,24.87463579,15518.45643,15699.67812,15762.92656,15671.24086,15690.70387,15472.35094,15159.79887,14708.3133,14243.48403,14467.27852,14641.85447,14681.661,14586.89192,14313.03491,14079.61303,13805.01368,48646.14758,50850.87255,51204.5954,49559.85462,46539.17027,42937.85314,39377.83064,36501.82428,499.7256878,485.5937894,483.7154921,459.684704,452.2768586,436.3199059,355.1845246,288.0943088,27.49724503,31.57586702,35.07418021,35.07998281,32.80053872,28.36164426,22.66807512,17.56935585,8.006875118,13.68053058,18.1296463,18.95022448,16.19360803,9.639767703,3.960132791,0.579385524,2.657690108,2.822501314,2.620673389,2.600732492,2.488909102,2.373041067,3.514564151,3.780162411,159.041954,363.6762272,317.5250404,318.0560524,164.128444,76.84676142,853.3691757,826,texas,castro,2020
801,31.81073221,44.9184843,79.49838567,20.96182222,88.29145101,7.394864507,40.00896869,8.889791326,0.190718468,0.181835678,0.193044497,0.223246839,0.253649847,0.266961333,0.19165573,0.141350022,5.408529067,4.966593415,5.402163538,6.623360275,7.977779348,7.71314329,5.132304308,2.967419588,26.18817474,24.12350345,25.83016237,30.57516321,36.33972968,38.49990636,30.65886122,22.7757919,15438.41175,15611.89178,15788.1096,15800.27001,15618.3813,15348.1717,15055.57994,14725.22913,14393.85682,14658.06711,14835.48013,14891.83871,14778.47604,14471.89086,14184.27747,13924.5182,48662.19294,50873.67945,51228.51,49578.67457,46548.93326,42937.09017,39366.63941,36481.96779,456.6487115,432.7502533,417.7260802,406.3478609,394.1779789,394.990528,321.5132711,266.1164326,28.85898047,32.65677728,36.80834782,37.29042492,34.61468069,29.61653222,23.86830949,19.2321795,11.26144056,16.67163466,21.19522557,22.04275304,19.25616259,12.99127653,6.942743637,3.774503048,4.396849999,4.516395287,2.680997228,2.158192867,4.386215598,5.676908914,4.584792402,5.486910669,158.9516556,310.8535562,378.4778833,310.6702334,157.9733792,76.97495563,848.8283639,360,texas,childress,2020
802,7.57387923,0.103128563,55.35283604,36.06359355,12.55212292,1.008042634,14.00925841,5.577042201,0.146953614,0.137864488,0.145869304,0.177100067,0.213564059,0.207144085,0.168135957,0.124951026,3.415299036,2.999716124,3.159189357,4.519813536,5.755611218,5.055253835,3.40105223,2.205232475,18.18434832,16.18546385,16.82828022,22.75160422,28.81602308,28.08012973,22.61334281,18.34708825,15569.83498,15849.25026,15934.35088,15840.86046,15701.1439,15521.69921,15165.84292,14750.95834,14251.08586,14498.88305,14689.15453,14706.98808,14614.788,14347.60655,14088.85434,13828.10697,48487.3608,50625.31474,50968.11162,49373.65333,46442.51317,42945.40861,39488.61807,36698.26437,513.2630101,502.5398528,473.2657437,458.4281263,450.3552886,447.7810377,371.5049446,299.3049388,29.16034728,32.67848116,35.76545848,35.97376743,33.6019254,29.22362551,24.3615793,18.78201178,8.688400532,13.54104635,18.12531757,19.14859895,16.21911963,9.302881664,3.921523504,0.602833433,2.351424432,2.253884551,2.417467781,2.463619517,2.452518472,2.36866046,3.444510884,3.643128719,156.5001033,613.8158069,174.0295753,211.900715,113.3678725,77.36532109,631.6022374,525,texas,cochran,2020
803,14.81121028,47.68568493,83.78726388,35.82455286,77.92853546,7.876256004,44.69185381,9.856788584,0.206602513,0.186876384,0.211411148,0.26929483,0.294742568,0.268378759,0.178707803,0.139806,5.498028248,4.688197961,5.605598625,7.916563003,9.225876523,7.544439838,4.290124352,2.833098084,27.12660604,23.53241258,26.85586211,35.01612417,40.39451601,38.06450603,27.75747378,22.70059876,15417.91938,15611.32759,15788.74144,15697.07784,15589.4303,15394.02931,15040.69017,14686.57579,14365.86487,14650.27509,14807.69881,14825.76629,14747.27664,14451.286,14159.21595,13896.90559,48737.64336,50980.94897,51340.99357,49667.17962,46594.83656,42933.50293,39314.01929,36388.5835,455.552277,444.8463862,426.365305,408.1926337,396.4827615,397.270809,320.9105778,265.2217573,28.00034529,32.19193984,36.49393454,36.8436095,34.18628344,29.24907537,23.0153017,18.3220579,10.33450868,15.93687317,20.53743299,21.32872176,18.6061719,12.29033835,6.017962561,2.707457914,3.70399702,3.165110422,2.677133072,2.808102428,4.003406744,4.477666763,4.428613436,5.931375545,159.6187595,376.0046995,352.6291659,271.3646035,148.8934063,75.75237807,872.1076752,631,texas,collingsworth,2020
